state,county,vet population,latitude,longitude
Virginia,Henry,4907,36.6990938713797,-79.8677752575457
Virginia,Highland,320,38.385828943968,-79.5593871283151
Virginia,Isle of Wight,4770,36.898886180784,-76.6856977451018
Virginia,James City,10034,37.3104703376949,-76.7482953355357
Virginia,King and Queen,753,37.7018552721335,-76.9152889074602
Virginia,King George,3989,38.2712333550905,-77.1724790074541
Virginia,King William,1479,37.7136548179342,-77.0610832954039
Virginia,Lancaster,1873,37.7122548718223,-76.4099083610492
Virginia,Lee,2048,36.7434921623585,-83.2232460955687
Virginia,Loudoun,24943,39.0860019922407,-77.6442608471785
Virginia,Louisa,3758,37.9412460572756,-77.9970472673879
Virginia,Lunenburg,1553,36.9484842716071,-78.2482375983306
Virginia,Madison,1265,38.4286272965331,-78.2678368438978
Virginia,Mathews,1304,37.4102664962462,-76.2941128183615
Virginia,Mecklenburg,3172,36.7164932016282,-78.3808324943617
Virginia,Middlesex,1505,37.6452574507507,-76.4459069753563
Virginia,Montgomery,5959,37.1740755879315,-80.3957549340495
Virginia,Nelson,1536,37.7914518232978,-78.9068122478484
Virginia,New Kent,1700,37.5020629627293,-76.9880861052812
Virginia,Northampton,1253,37.2730717772759,-75.8691291772362
Virginia,Northumberland,1924,37.8522494830164,-76.4049085535066
Virginia,Nottoway,1642,37.1418768273568,-78.0176464744636
Virginia,Orange,4181,38.255233970954,-78.036445750824
Virginia,Page,2200,38.6258197060152,-78.4882283603778
Virginia,Patrick,1488,36.7072935557497,-80.3335573282189
Virginia,Pittsylvania,5627,36.8390884825739,-79.4035931252861
Virginia,Powhatan,3247,37.5548609303796,-77.8930512705008
Virginia,Prince Edward,1511,37.2386731013825,-78.4586294997253
Virginia,Prince George,5301,37.1568762499847,-77.1856784993667
Virginia,Prince William,45999,38.7218160108341,-77.4672676601688
Virginia,Pulaski,3487,37.0620798989761,-80.7237423088473
Virginia,Rappahannock,791,38.6938170885952,-78.1368418862804
Virginia,Richmond,1073,37.5230621544084,-77.4910667440718
Virginia,Roanoke,9081,37.2678719774316,-80.0509682059084
Virginia,Rockbridge,1959,37.8096511227531,-79.4159926479919
Virginia,Rockingham,5727,38.5284234550844,-78.8550142417066
Virginia,Russell,2241,36.926085133816,-82.0934895832316
Virginia,Scott,2037,36.739692308626,-82.6394685668889
Virginia,Shenandoah,4311,38.8536109376583,-78.5850246344035
Virginia,Smyth,2802,36.8254890060579,-81.5493105302896
Virginia,Southampton,2239,36.7700911384854,-77.1588795309381
Virginia,Spotsylvania,16183,38.1846366884518,-77.6624601466338
Virginia,Stafford,21674,38.4186276814478,-77.4604679219107
Virginia,Surry,726,37.0964785748695,-76.8984895541169
Virginia,Sussex,1190,36.9096857650761,-77.2862746271248
Virginia,Tazewell,3534,37.1354770737022,-81.5629100068056
Virginia,Warren,4130,38.8966092825251,-78.1954396306803
Virginia,Washington,4641,43.3678371717658,-88.2292533995712
Virginia,Westmoreland,2006,38.1224390826212,-76.7890937650838
Virginia,Wise,2912,37.0012822392575,-82.5884705299539
Virginia,Wythe,2721,36.9182854340495,-81.0599293680151
Virginia,York,9645,37.2360732014603,-76.4455069907529
Virginia,Alexandria city,12009,,
Virginia,Bedford city,615,,
Virginia,Bristol city,1477,,
Virginia,Buena Vista city,586,,
Virginia,Charlottesville city,2383,,
Virginia,Chesapeake city,33701,,
Virginia,Colonial Heights city,1968,,
Virginia,Covington city,702,,
Virginia,Danville city,4033,,
Virginia,Emporia city,403,,
Virginia,Fairfax city,2296,,
Virginia,Falls Church city,1079,,
Virginia,Franklin city,1027,,
Virginia,Fredericksburg city,2139,,
Virginia,Galax city,511,,
Virginia,Hampton city,32627,,
Virginia,Harrisonburg city,2135,,
Virginia,Hopewell city,3169,,
Virginia,Lexington city,546,,
Virginia,Lynchburg city,5623,,
Virginia,Manassas city,3000,,
Virginia,Manassas Park city,1181,,
Virginia,Martinsville city,1284,,
Virginia,Newport News city,25907,,
Virginia,Norfolk city,34288,,
Virginia,Norton city,295,,
Virginia,Petersburg city,3752,,
Virginia,Poquoson city,1306,,
Virginia,Portsmouth city,13692,,
Virginia,Radford city,891,,
Virginia,Richmond city,13589,,
Virginia,Roanoke city,8887,,
Virginia,Salem city,2818,,
Virginia,Staunton city,2094,,
Virginia,Suffolk city,12944,,
Virginia,Virginia Beach city,64738,,
Virginia,Waynesboro city,1989,,
Virginia,Williamsburg city,936,,
Virginia,Winchester city,2000,,
Washington,Adams,909,43.9454149390927,-89.8131924290826
Washington,Asotin,2329,46.2305995638218,-117.198147781564
Washington,Benton,15172,46.2799146812113,-119.406369149113
Washington,Chelan,5915,47.8963546400876,-120.526918205351
Washington,Clallam,9615,48.1840261581927,-123.872127001602
Washington,Clark,38976,44.7281848079699,-90.6191614049577
Washington,Columbia,435,43.4640334688864,-89.3964084723273
Washington,Cowlitz,11057,46.1182706853236,-122.729660115413
Washington,Douglas,3296,46.5251156387982,-91.9215112736671
Washington,Ferry,972,48.4169031014206,-118.494039477409
Washington,Franklin,4006,46.4662162357936,-118.833765841647
Washington,Garfield,242,46.3484078998077,-117.546093332034
Washington,Grant,5947,42.8594567408292,-90.79175476133
Washington,Grays Harbor,7900,47.1621073367336,-123.795414596774
Washington,Island,13573,48.1210123970839,-122.595413406964
Washington,Jefferson,3719,43.0202505514008,-88.7746324063234
Washington,King,122163,47.4333404823755,-121.800892071245
Washington,Kitsap,38269,47.6853955268105,-122.735139572901
Washington,Kittitas,3018,47.1675867942213,-120.696781387471
Washington,Klickitat,2406,45.8251197097308,-120.740617047372
Washington,Lewis,8666,38.9468073502533,-80.5141503766594
Washington,Lincoln,1336,42.4470341685537,-110.546086391476
Washington,Mason,8413,38.7516148637883,-81.997293286111
Washington,Okanogan,3955,48.4716976762978,-119.85842439185
Washington,Pacific,2817,46.5264902681585,-123.768017309336
Washington,Pend Oreille,1591,48.5237525224311,-117.332394490013
Washington,Pierce,90472,44.701830924749,-92.4693561395001
Washington,San Juan,1765,18.4113938986862,-66.0638505061953
Washington,Skagit,12787,48.4744374050416,-121.732398852649
Washington,Skamania,1242,45.9675856044114,-121.883083933561
Washington,Snohomish,58407,48.0388205347682,-121.68308373526
Washington,Spokane,49107,47.6525187818842,-117.431024724792
Washington,Stevens,5139,48.3977250002136,-117.915956712455
Washington,Thurston,31895,46.9785455108951,-122.702262827975
Washington,Wahkiakum,506,46.266216037492,-123.472126604999
Washington,Walla Walla,4329,46.2963530536744,-118.51595730736
Washington,Whatcom,16556,48.8223829555116,-121.989933354572
Washington,Whitman,2905,46.8415590737022,-117.62828519435
Washington,Yakima,15693,46.5648464705725,-120.694041658727
West Virgina,Barbour,1217,39.125200483375,-80.018569453032
West Virgina,Berkeley,12286,39.442188281579,-78.0268461203421
West Virgina,Boone,1924,37.9970439094516,-81.7179040406277
West Virgina,Braxton,1487,38.7056166343959,-80.7369418007599
West Virgina,Brooke,2528,40.2793560565203,-80.5999470740913
West Virgina,Cabell,9083,38.4136278739051,-82.2778824854045
West Virgina,Calhoun,702,38.8284119076434,-81.1317266043275
West Virgina,Clay,764,38.4658258646504,-81.0505297298349
West Virgina,Doddridge,683,39.270794879017,-80.7197424628132
West Virgina,Fayette,4745,38.0412422081286,-81.0649291755577
West Virgina,Gilmer,569,38.9136086281701,-80.8311381748634
West Virgina,Grant,1100,42.8594567408292,-90.79175476133
West Virgina,Greenbrier,3249,37.975644733169,-80.4269537331156
West Virgina,Hampshire,2411,39.3127932623753,-78.6596217629398
West Virgina,Hancock,3455,40.5163469340419,-80.5931473358333
West Virgina,Hardy,1262,38.9996053179037,-78.8212155427183
West Virgina,Harrison,7233,39.2853943170415,-80.3853553343608
West Virgina,Jackson,2734,44.3337999890057,-90.7391567859813
West Virgina,Jefferson,5913,43.0202505514008,-88.7746324063234
West Virgina,Kanawha,17856,38.2972323543123,-81.5547103224357
West Virgina,Lewis,1585,38.9468073502533,-80.5141503766594
West Virgina,Lincoln,1393,42.4470341685537,-110.546086391476
West Virgina,Logan,2601,37.8330502220527,-81.9024969351024
West Virgina,McDowell,1349,37.3752678434477,-81.6539065040818
West Virgina,Marion,6087,39.5125855717795,-80.2165618317209
West Virgina,Marshall,3297,39.8771715377895,-80.6945434327982
West Virgina,Mason,2308,38.7516148637883,-81.997293286111
West Virgina,Mercer,5966,37.4164662575991,-81.1057276051057
West Virgina,Mineral,3248,39.4431882430875,-78.9644100307398
West Virgina,Mingo,1547,37.7434536708884,-82.1110889057817
West Virgina,Monongalia,6873,39.5783830390408,-80.0925666046632
West Virgina,Monroe,1203,43.941815077662,-90.6451604041795
West Virgina,Morgan,1714,39.543584378544,-78.2454377061067
West Virgina,Nicholas,2240,38.3184315382931,-80.834138059389
West Virgina,Ohio,4173,40.1011629157002,-80.6263460579165
West Virgina,Pendleton,997,38.6846174427168,-79.3531950652562
West Virgina,Pleasants,657,39.3723909682836,-81.1895243795205
West Virgina,Pocahontas,926,38.3878288669851,-79.9905705307932
West Virgina,Preston,3184,39.4579876734138,-79.6881821706137
West Virgina,Putnam,5251,38.4760254720374,-81.8804977819147
West Virgina,Raleigh,7586,37.7482534861293,-81.2257229861293
West Virgina,Randolph,2937,38.7522148406934,-79.8149772898953
West Virgina,Ritchie,1006,39.197997681196,-81.0711289369106
West Virgina,Roane,1442,38.7318156259194,-81.3151195449919
West Virgina,Summers,1342,37.6486573198798,-80.8789363349711
West Virgina,Taylor,1734,45.2065663936506,-90.4837666167028
West Virgina,Tucker,699,39.1180007605136,-79.5637869589526
West Virgina,Tyler,1057,39.4505879582507,-80.8701366736961
West Virgina,Upshur,2368,38.8984092132404,-80.2259614699011
West Virgina,Wayne,3351,38.1322387054048,-82.4174771119953
West Virgina,Webster,890,38.482425225692,-80.4309535791497
West Virgina,Wetzel,1656,39.5751831622135,-80.6697443873867
West Virgina,Wirt,533,39.0408037320551,-81.3719173586764
West Virgina,Wood,9243,44.4663948850368,-90.02038445365
West Virgina,Wyoming,1854,37.6020591135823,-81.5391109229026
Wisconsin,Adams,2220,43.9454149390927,-89.8131924290826
Wisconsin,Ashland,1343,46.6455110044252,-90.4435681640599
Wisconsin,Barron,3790,45.4231580563982,-91.8479141066393
Wisconsin,Bayfield,1720,46.6829095648442,-91.1421412739189
Wisconsin,Brown,17320,44.4603951159856,-88.0052620216605
Wisconsin,Buffalo,1163,44.3110008666112,-91.8063157078844
Wisconsin,Burnett,1799,45.899092385815,-92.4583972245247
Wisconsin,Calumet,2987,44.0678102277367,-88.2230536382183
Wisconsin,Chippewa,5351,45.0739714976196,-91.2943354155171
Wisconsin,Clark,2032,44.7281848079699,-90.6191614049577
Wisconsin,Columbia,4982,43.4640334688864,-89.3964084723273
Wisconsin,Crawford,1327,43.2054434227805,-90.9409490184026
Wisconsin,Dane,29207,43.0688486807153,-89.4236074253593
Wisconsin,Dodge,7011,43.4142353857616,-88.704835093028
Wisconsin,Door,2652,45.0597720441984,-87.0059004900357
Wisconsin,Douglas,4448,46.5251156387982,-91.9215112736671
Wisconsin,Dunn,3179,44.9465764014328,-91.9037119588153
Wisconsin,Eau Claire,7379,44.726784861858,-91.2863357234489
Wisconsin,Florence,577,45.8663409969787,-88.3712479337825
Wisconsin,Fond du Lac,8154,43.740422829844,-88.5236420676824
Wisconsin,Forest,941,45.7253464242759,-88.7366338689993
Wisconsin,Grant,3319,42.8594567408292,-90.79175476133
Wisconsin,Green,2620,42.678663700087,-89.6024005430845
Wisconsin,Green Lake,1533,43.8082202201224,-89.0656212053056
Wisconsin,Iowa,1404,43.0104509286172,-90.133980081019
Wisconsin,Iron,818,46.3899208428449,-90.2405759778283
Wisconsin,Jackson,1938,44.3337999890057,-90.7391567859813
Wisconsin,Jefferson,6117,43.0202505514008,-88.7746324063234
Wisconsin,Juneau,2367,43.945214946791,-90.0491833450957
Wisconsin,Kenosha,12394,42.5816674337596,-87.6628752011399
Wisconsin,Kewaunee,1481,44.5021935070421,-87.2722902359081
Wisconsin,La Crosse,9178,43.9060164556566,-91.1679402808389
Wisconsin,Lafayette,1013,42.6596644314249,-90.1321801503036
Wisconsin,Langlade,1917,45.2479648001038,-89.032022498619
Wisconsin,Lincoln,2667,42.4470341685537,-110.546086391476
Wisconsin,Manitowoc,6877,44.1102085956984,-87.4832821142079
Wisconsin,Marathon,10552,44.9009781566439,-89.7699940919141
Wisconsin,Marinette,4427,45.2799635683767,-87.9354647083651
Wisconsin,Marquette,1757,43.8126200507599,-89.3836089650181
Wisconsin,Menominee,358,44.9867748540757,-88.7332339998703
Wisconsin,Milwaukee,53037,43.0170506745735,-87.5696787885449
Wisconsin,Monroe,5071,43.941815077662,-90.6451604041795
Wisconsin,Oconto,3412,45.0279732682272,-88.2200537536927
Wisconsin,Oneida,3789,45.683148048616,-89.5448027601932
Wisconsin,Outagamie,12863,44.4163968096103,-88.4650443232826
Wisconsin,Ozaukee,6384,43.3666372179556,-87.5912779571291
Wisconsin,Pepin,542,44.545791828814,-91.9831089025925
Wisconsin,Pierce,2874,44.701830924749,-92.4693561395001
Wisconsin,Polk,3799,45.4689549730292,-92.5214109856334
Wisconsin,Portage,4867,44.464194969718,-89.5344031605044
Wisconsin,Price,1525,45.6799481717887,-90.3603713665502
Wisconsin,Racine,14542,42.7272618294015,-87.6750747315439
Wisconsin,Richland,1384,43.3596374873958,-90.4317686182592
Wisconsin,Rock,13020,42.6696640465102,-89.072820928167
Wisconsin,Rusk,1556,45.4651564397565,-91.1099425133442
Wisconsin,St. Croix,6066,17.7292014414655,-64.7378217941679
Wisconsin,Sauk,4533,43.3932361940824,-89.9559869325007
Wisconsin,Sawyer,1922,45.8973398037431,-91.11414235168
Wisconsin,Shawano,3474,44.8069817748421,-88.7332339998703
Wisconsin,Sheboygan,8862,43.7182236843547,-87.6188768947645
Wisconsin,Taylor,1490,45.2065663936506,-90.4837666167028
Wisconsin,Trempealeau,2115,44.2906016518372,-91.3823320282678
Wisconsin,Vernon,2203,43.5770291193503,-90.7919547536317
Wisconsin,Vilas,2707,46.078332836787,-89.4882049388104
Wisconsin,Walworth,7253,42.6674641311914,-88.5408414056291
Wisconsin,Washburn,1566,45.8975397960448,-91.7953161312906
Wisconsin,Washington,9206,43.3678371717658,-88.2292533995712
Wisconsin,Waukesha,27875,43.0190505975906,-88.3024505819956
Wisconsin,Waupaca,5422,44.4619950543992,-88.915027002121
Wisconsin,Waushara,2487,44.1138084571291,-89.2420144154103
Wisconsin,Winnebago,13878,44.0684102046419,-88.6448374025162
Wisconsin,Wood,6419,44.4663948850368,-90.02038445365
Wyoming,Albany,2561,41.7127868651997,-105.79813647837
Wyoming,Big Horn,1118,44.5840225887631,-107.88580978119
Wyoming,Campbell,3737,44.2470359532685,-105.551560891423
Wyoming,Carbon,1704,41.7182663226874,-107.000877396924
Wyoming,Converse,1291,42.8936099538026,-105.48580740157
Wyoming,Crook,672,44.5895020462508,-104.570738001122
Wyoming,Fremont,3599,43.1347060832621,-108.787180537919
Wyoming,Goshen,1232,42.0881297031083,-104.354299430357
Wyoming,Hot Springs,627,43.7758026093249,-108.452933631169
Wyoming,Johnson,866,44.0278576537599,-106.688548320124
Wyoming,Laramie,14664,41.3292248410596,-104.666628507157
Wyoming,Lincoln,1399,42.4470341685537,-110.546086391476
Wyoming,Natrona,6725,42.9648429011429,-106.803616927366
Wyoming,Niobrara,256,43.0579936784341,-104.47758722383
Wyoming,Park,2847,44.4004607629246,-109.803619901891
Wyoming,Platte,1066,42.13196536301,-104.970738397725
Wyoming,Sheridan,3184,44.7812830583209,-106.959781465766
Wyoming,Sublette,656,42.866212666364,-109.833756918073
Wyoming,Sweetwater,3960,41.6333347316278,-108.781701080432
Wyoming,Teton,1213,43.9511452489318,-110.554305577708
Wyoming,Uinta,1490,41.2881289099017,-110.546086391476
Wyoming,Washakie,822,43.8333369129459,-107.831015206313
Wyoming,Weston,745,43.8388163704336,-104.565258543634
Puerto Rico,,102921,,
American Samoa,,952,,
Guam,,8913,,
Northern Mariana Islands,,1101,,
Virgin Island,,4559,,
Foreign,,87213,,
,,22328279,,
